key,Ngày,idx,Nơi thực hiện,Vị trí quan trắc,Ký hiệu,ts
kehoach|90,6,90,Xóm Củi,Triều Xuống,HCM_NM_XC_X,2026-01-30T23:21:56
kehoach|90,6,90,Xóm Củi,Triều Xuống,HCM_NM_XC_X,2026-01-30T23:22:05
kehoach|90,6,90,Xóm Củi,Triều Xuống,HCM_NM_XC_X,2026-01-30T23:22:14
kehoach|91,6,91,Ông Lớn,Triều Xuống,HCM_NM_OL_X,2026-01-30T23:22:23
kehoach|91,6,91,Ông Lớn,Triều Xuống,HCM_NM_OL_X,2026-01-30T23:22:32
kehoach|91,6,91,Ông Lớn,Triều Xuống,HCM_NM_OL_X,2026-01-30T23:22:40
kehoach|92,6,92,Cần Giuộc,Triều Xuống,HCM_NM_CG_X,2026-01-30T23:22:49
kehoach|92,6,92,Cần Giuộc,Triều Xuống,HCM_NM_CG_X,2026-01-30T23:22:58
kehoach|92,6,92,Cần Giuộc,Triều Xuống,HCM_NM_CG_X,2026-01-30T23:23:07
kehoach|93,6,93,Bà Lào,Triều Xuống,HCM_NM_BLa_X,2026-01-30T23:23:16
kehoach|93,6,93,Bà Lào,Triều Xuống,HCM_NM_BLa_X,2026-01-30T23:23:25
kehoach|93,6,93,Bà Lào,Triều Xuống,HCM_NM_BLa_X,2026-01-30T23:23:33
kehoach|94,6,94,Long Hậu Tân Kim,Triều Xuống,HCM_NM_LHTK_X,2026-01-30T23:23:43
kehoach|94,6,94,Long Hậu Tân Kim,Triều Xuống,HCM_NM_LHTK_X,2026-01-30T23:23:51
kehoach|94,6,94,Long Hậu Tân Kim,Triều Xuống,HCM_NM_LHTK_X,2026-01-30T23:24:00
kehoach|95,6,95,Hiệp Phước,Triều Xuống,HCM_NM_HPh_X,2026-01-30T23:24:09
kehoach|95,6,95,Hiệp Phước,Triều Xuống,HCM_NM_HPh_X,2026-01-30T23:24:18
kehoach|95,6,95,Hiệp Phước,Triều Xuống,HCM_NM_HPh_X,2026-01-30T23:24:26
kehoach|96,7,96,Cống Vàm Thuật,Triều Lên,HCM_NM_VT_L,2026-01-30T23:24:39
kehoach|96,7,96,Cống Vàm Thuật,Triều Lên,HCM_NM_VT_L,2026-01-30T23:24:48
kehoach|96,7,96,Cống Vàm Thuật,Triều Lên,HCM_NM_VT_L,2026-01-30T23:24:57
kehoach|97,7,97,An Lộc,Triều Lên,HCM_NM_AL_L,2026-01-30T23:25:06
kehoach|97,7,97,An Lộc,Triều Lên,HCM_NM_AL_L,2026-01-30T23:25:15
kehoach|97,7,97,An Lộc,Triều Lên,HCM_NM_AL_L,2026-01-30T23:25:23
kehoach|98,7,98,Bến Cát,Triều Lên,HCM_NM_BCa_L,2026-01-30T23:25:32
kehoach|98,7,98,Bến Cát,Triều Lên,HCM_NM_BCa_L,2026-01-30T23:25:41
kehoach|98,7,98,Bến Cát,Triều Lên,HCM_NM_BCa_L,2026-01-30T23:25:50
kehoach|99,7,99,Trường Đai,Triều Lên,HCM_NM_TĐ_L,2026-01-30T23:25:59
kehoach|99,7,99,Trường Đai,Triều Lên,HCM_NM_TĐ_L,2026-01-30T23:26:08
kehoach|99,7,99,Trường Đai,Triều Lên,HCM_NM_TĐ_L,2026-01-30T23:26:16
kehoach|100,7,100,Chợ Cầu,Triều Lên,HCM_NM_CC_L,2026-01-30T23:26:25
kehoach|100,7,100,Chợ Cầu,Triều Lên,HCM_NM_CC_L,2026-01-30T23:26:34
kehoach|100,7,100,Chợ Cầu,Triều Lên,HCM_NM_CC_L,2026-01-30T23:26:43
kehoach|101,7,101,Tham Lương,Triều Lên,HCM_NM_TL_L,2026-01-30T23:26:52
kehoach|101,7,101,Tham Lương,Triều Lên,HCM_NM_TL_L,2026-01-30T23:27:00
kehoach|101,7,101,Tham Lương,Triều Lên,HCM_NM_TL_L,2026-01-30T23:27:09
kehoach|102,7,102,Cầu Bưng,Triều Lên,HCM_NM_CB_L,2026-01-30T23:27:18
kehoach|102,7,102,Cầu Bưng,Triều Lên,HCM_NM_CB_L,2026-01-30T23:27:27
kehoach|102,7,102,Cầu Bưng,Triều Lên,HCM_NM_CB_L,2026-01-30T23:27:36
kehoach|103,7,103,CN1,Triều Lên,HCM_NM_CN1_L,2026-01-30T23:27:44
kehoach|103,7,103,CN1,Triều Lên,HCM_NM_CN1_L,2026-01-30T23:27:53
kehoach|103,7,103,CN1,Triều Lên,HCM_NM_CN1_L,2026-01-30T23:28:02
kehoach|104,7,104,Cống Vàm Thuật,Triều Xuống,HCM_NM_VT_X,2026-01-30T23:28:11
kehoach|104,7,104,Cống Vàm Thuật,Triều Xuống,HCM_NM_VT_X,2026-01-30T23:28:20
kehoach|104,7,104,Cống Vàm Thuật,Triều Xuống,HCM_NM_VT_X,2026-01-30T23:28:29
kehoach|105,7,105,An Lộc,Triều Xuống,HCM_NM_AL_X,2026-01-30T23:28:38
kehoach|105,7,105,An Lộc,Triều Xuống,HCM_NM_AL_X,2026-01-30T23:28:46
kehoach|105,7,105,An Lộc,Triều Xuống,HCM_NM_AL_X,2026-01-30T23:28:55
kehoach|106,7,106,Bến Cát,Triều Xuống,HCM_NM_BCa_X,2026-01-30T23:29:04
kehoach|106,7,106,Bến Cát,Triều Xuống,HCM_NM_BCa_X,2026-01-30T23:29:13
kehoach|106,7,106,Bến Cát,Triều Xuống,HCM_NM_BCa_X,2026-01-30T23:29:22
kehoach|107,7,107,Trường Đai,Triều Xuống,HCM_NM_TĐ_X,2026-01-30T23:29:31
kehoach|107,7,107,Trường Đai,Triều Xuống,HCM_NM_TĐ_X,2026-01-30T23:29:39
kehoach|107,7,107,Trường Đai,Triều Xuống,HCM_NM_TĐ_X,2026-01-30T23:29:48
kehoach|108,7,108,Chợ Cầu,Triều Xuống,HCM_NM_CC_X,2026-01-30T23:29:57
kehoach|108,7,108,Chợ Cầu,Triều Xuống,HCM_NM_CC_X,2026-01-30T23:30:06
kehoach|108,7,108,Chợ Cầu,Triều Xuống,HCM_NM_CC_X,2026-01-30T23:30:15
kehoach|109,7,109,Tham Lương,Triều Xuống,HCM_NM_TL_X,2026-01-30T23:30:24
kehoach|109,7,109,Tham Lương,Triều Xuống,HCM_NM_TL_X,2026-01-30T23:30:33
kehoach|109,7,109,Tham Lương,Triều Xuống,HCM_NM_TL_X,2026-01-30T23:30:41
kehoach|110,7,110,Cầu Bưng,Triều Xuống,HCM_NM_CB_X,2026-01-30T23:30:50
kehoach|110,7,110,Cầu Bưng,Triều Xuống,HCM_NM_CB_X,2026-01-30T23:30:59
kehoach|110,7,110,Cầu Bưng,Triều Xuống,HCM_NM_CB_X,2026-01-30T23:31:08
kehoach|111,7,111,CN1,Triều Xuống,HCM_NM_CN1_X,2026-01-30T23:31:16
kehoach|111,7,111,CN1,Triều Xuống,HCM_NM_CN1_X,2026-01-30T23:31:25
kehoach|111,7,111,CN1,Triều Xuống,HCM_NM_CN1_X,2026-01-30T23:31:34
kehoach|112,8,112,GCNM2,Triều Lên,HCM_NM_GCNM2_L,2026-01-30T23:31:46
kehoach|112,8,112,GCNM2,Triều Lên,HCM_NM_GCNM2_L,2026-01-30T23:31:55
kehoach|112,8,112,GCNM2,Triều Lên,HCM_NM_GCNM2_L,2026-01-30T23:32:04
kehoach|113,8,113,GCNM3,Triều Lên,HCM_NM_GCNM3_L,2026-01-30T23:32:13
kehoach|113,8,113,GCNM3,Triều Lên,HCM_NM_GCNM3_L,2026-01-30T23:32:22
kehoach|113,8,113,GCNM3,Triều Lên,HCM_NM_GCNM3_L,2026-01-30T23:32:30
kehoach|114,8,114,Cầu Bình Thuận,Triều Lên,HCM_NM_BT2_L,2026-01-30T23:32:39
kehoach|114,8,114,Cầu Bình Thuận,Triều Lên,HCM_NM_BT2_L,2026-01-30T23:32:48
kehoach|114,8,114,Cầu Bình Thuận,Triều Lên,HCM_NM_BT2_L,2026-01-30T23:32:57
kehoach|115,8,115,Nước Đen,Triều Lên,HCM_NM_NĐ_L,2026-01-30T23:33:06
kehoach|115,8,115,Nước Đen,Triều Lên,HCM_NM_NĐ_L,2026-01-30T23:33:15
kehoach|115,8,115,Nước Đen,Triều Lên,HCM_NM_NĐ_L,2026-01-30T23:33:23
kehoach|116,8,116,Cầu Sông Chùa,Triều Lên,HCM_NM_CSC_L,2026-01-30T23:33:32
kehoach|116,8,116,Cầu Sông Chùa,Triều Lên,HCM_NM_CSC_L,2026-01-30T23:33:41
kehoach|116,8,116,Cầu Sông Chùa,Triều Lên,HCM_NM_CSC_L,2026-01-30T23:33:50
kehoach|117,8,117,Cầu Đường A,Triều Lên,HCM_NM_CĐA_L,2026-01-30T23:33:58
kehoach|117,8,117,Cầu Đường A,Triều Lên,HCM_NM_CĐA_L,2026-01-30T23:34:07
kehoach|117,8,117,Cầu Đường A,Triều Lên,HCM_NM_CĐA_L,2026-01-30T23:34:16
kehoach|118,8,118,Trung Tâm,Triều Lên,HCM_NM_TrT_L,2026-01-30T23:34:25
kehoach|118,8,118,Trung Tâm,Triều Lên,HCM_NM_TrT_L,2026-01-30T23:34:34
kehoach|118,8,118,Trung Tâm,Triều Lên,HCM_NM_TrT_L,2026-01-30T23:34:43
kehoach|119,8,119,Nước Lên,Triều Lên,HCM_NM_NL_L,2026-01-30T23:34:51
kehoach|119,8,119,Nước Lên,Triều Lên,HCM_NM_NL_L,2026-01-30T23:35:00
kehoach|119,8,119,Nước Lên,Triều Lên,HCM_NM_NL_L,2026-01-30T23:35:09
kehoach|120,8,120,Lương Bèo,Triều Lên,HCM_NM_LB_L,2026-01-30T23:35:18
kehoach|120,8,120,Lương Bèo,Triều Lên,HCM_NM_LB_L,2026-01-30T23:35:27
kehoach|120,8,120,Lương Bèo,Triều Lên,HCM_NM_LB_L,2026-01-30T23:35:36
kehoach|121,8,121,GCNM2,Triều Xuống,HCM_NM_GCNM2_X,2026-01-30T23:35:45
kehoach|121,8,121,GCNM2,Triều Xuống,HCM_NM_GCNM2_X,2026-01-30T23:35:53
kehoach|121,8,121,GCNM2,Triều Xuống,HCM_NM_GCNM2_X,2026-01-30T23:36:02
kehoach|122,8,122,GCNM3,Triều Xuống,HCM_NM_GCNM3_X,2026-01-30T23:36:11
kehoach|122,8,122,GCNM3,Triều Xuống,HCM_NM_GCNM3_X,2026-01-30T23:36:20
kehoach|122,8,122,GCNM3,Triều Xuống,HCM_NM_GCNM3_X,2026-01-30T23:36:29
kehoach|123,8,123,Cầu Bình Thuận,Triều Xuống,HCM_NM_BT2_X,2026-01-30T23:36:38
kehoach|123,8,123,Cầu Bình Thuận,Triều Xuống,HCM_NM_BT2_X,2026-01-30T23:36:46
kehoach|123,8,123,Cầu Bình Thuận,Triều Xuống,HCM_NM_BT2_X,2026-01-30T23:36:55
kehoach|124,8,124,Nước Đen,Triều Xuống,HCM_NM_NĐ_X,2026-01-30T23:37:04
kehoach|124,8,124,Nước Đen,Triều Xuống,HCM_NM_NĐ_X,2026-01-30T23:37:13
kehoach|124,8,124,Nước Đen,Triều Xuống,HCM_NM_NĐ_X,2026-01-30T23:37:22
kehoach|125,8,125,Cầu Sông Chùa,Triều Xuống,HCM_NM_CSC_X,2026-01-30T23:37:30
kehoach|125,8,125,Cầu Sông Chùa,Triều Xuống,HCM_NM_CSC_X,2026-01-30T23:37:39
kehoach|125,8,125,Cầu Sông Chùa,Triều Xuống,HCM_NM_CSC_X,2026-01-30T23:37:48
kehoach|126,8,126,Cầu Đường A,Triều Xuống,HCM_NM_CĐA_X,2026-01-30T23:37:57
kehoach|126,8,126,Cầu Đường A,Triều Xuống,HCM_NM_CĐA_X,2026-01-30T23:38:06
kehoach|126,8,126,Cầu Đường A,Triều Xuống,HCM_NM_CĐA_X,2026-01-30T23:38:15
kehoach|127,8,127,Trung Tâm,Triều Xuống,HCM_NM_TrT_X,2026-01-30T23:38:24
kehoach|127,8,127,Trung Tâm,Triều Xuống,HCM_NM_TrT_X,2026-01-30T23:38:32
kehoach|127,8,127,Trung Tâm,Triều Xuống,HCM_NM_TrT_X,2026-01-30T23:38:41
kehoach|128,8,128,Nước Lên,Triều Xuống,HCM_NM_NL_X,2026-01-30T23:38:50
kehoach|128,8,128,Nước Lên,Triều Xuống,HCM_NM_NL_X,2026-01-30T23:38:59
kehoach|128,8,128,Nước Lên,Triều Xuống,HCM_NM_NL_X,2026-01-30T23:39:08
kehoach|129,8,129,Lương Bèo,Triều Xuống,HCM_NM_LB_X,2026-01-30T23:39:16
kehoach|129,8,129,Lương Bèo,Triều Xuống,HCM_NM_LB_X,2026-01-30T23:39:25
kehoach|129,8,129,Lương Bèo,Triều Xuống,HCM_NM_LB_X,2026-01-30T23:39:34
kehoach|130,9,130,Cầu Bà Tri,Triều Lên,HCM_NM_CBT_L,2026-01-30T23:39:47
kehoach|130,9,130,Cầu Bà Tri,Triều Lên,HCM_NM_CBT_L,2026-01-30T23:39:56
kehoach|130,9,130,Cầu Bà Tri,Triều Lên,HCM_NM_CBT_L,2026-01-30T23:40:04
kehoach|131,9,131,Tân Tạo,Triều Lên,HCM_NM_TTa_L,2026-01-30T23:40:13
kehoach|131,9,131,Tân Tạo,Triều Lên,HCM_NM_TTa_L,2026-01-30T23:40:22
kehoach|131,9,131,Tân Tạo,Triều Lên,HCM_NM_TTa_L,2026-01-30T23:40:31
kehoach|132,9,132,Kênh C,Triều Lên,HCM_NM_KC_L,2026-01-30T23:40:40
kehoach|132,9,132,Kênh C,Triều Lên,HCM_NM_KC_L,2026-01-30T23:40:49
kehoach|132,9,132,Kênh C,Triều Lên,HCM_NM_KC_L,2026-01-30T23:40:58
kehoach|133,9,133,Kênh C6,Triều Lên,HCM_NM_KC6_L,2026-01-30T23:41:07
kehoach|133,9,133,Kênh C6,Triều Lên,HCM_NM_KC6_L,2026-01-30T23:41:15
kehoach|133,9,133,Kênh C6,Triều Lên,HCM_NM_KC6_L,2026-01-30T23:41:24
kehoach|134,9,134,Kênh C8,Triều Lên,HCM_NM_KC8_L,2026-01-30T23:41:33
kehoach|134,9,134,Kênh C8,Triều Lên,HCM_NM_KC8_L,2026-01-30T23:41:42
kehoach|134,9,134,Kênh C8,Triều Lên,HCM_NM_KC8_L,2026-01-30T23:41:51
kehoach|135,9,135,ĐPNM1,Triều Lên,HCM_NM_ĐPNM1_L,2026-01-30T23:42:00
kehoach|135,9,135,ĐPNM1,Triều Lên,HCM_NM_ĐPNM1_L,2026-01-30T23:42:08
kehoach|135,9,135,ĐPNM1,Triều Lên,HCM_NM_ĐPNM1_L,2026-01-30T23:42:17
kehoach|136,9,136,ĐPNM4,Triều Lên,HCM_NM_ĐPNM4_L,2026-01-30T23:42:26
kehoach|136,9,136,ĐPNM4,Triều Lên,HCM_NM_ĐPNM4_L,2026-01-30T23:42:35
kehoach|136,9,136,ĐPNM4,Triều Lên,HCM_NM_ĐPNM4_L,2026-01-30T23:42:44
kehoach|137,9,137,ĐPNM5,Triều Lên,HCM_NM_ĐPNM5_L,2026-01-30T23:42:53
kehoach|137,9,137,ĐPNM5,Triều Lên,HCM_NM_ĐPNM5_L,2026-01-30T23:43:01
kehoach|137,9,137,ĐPNM5,Triều Lên,HCM_NM_ĐPNM5_L,2026-01-30T23:43:10
kehoach|138,9,138,ĐPNM8,Triều Lên,HCM_NM_ĐPNM8_L,2026-01-30T23:43:19
kehoach|138,9,138,ĐPNM8,Triều Lên,HCM_NM_ĐPNM8_L,2026-01-30T23:43:28
kehoach|138,9,138,ĐPNM8,Triều Lên,HCM_NM_ĐPNM8_L,2026-01-30T23:43:36
kehoach|139,9,139,Cầu Bà Tri,Triều Xuống,HCM_NM_CBT_X,2026-01-30T23:43:45
kehoach|139,9,139,Cầu Bà Tri,Triều Xuống,HCM_NM_CBT_X,2026-01-30T23:43:54
kehoach|139,9,139,Cầu Bà Tri,Triều Xuống,HCM_NM_CBT_X,2026-01-30T23:44:03
kehoach|140,9,140,Tân Tạo,Triều Xuống,HCM_NM_TTa_X,2026-01-30T23:44:12
kehoach|140,9,140,Tân Tạo,Triều Xuống,HCM_NM_TTa_X,2026-01-30T23:44:20
kehoach|140,9,140,Tân Tạo,Triều Xuống,HCM_NM_TTa_X,2026-01-30T23:44:29
kehoach|141,9,141,Kênh C,Triều Xuống,HCM_NM_KC_X,2026-01-30T23:44:38
kehoach|141,9,141,Kênh C,Triều Xuống,HCM_NM_KC_X,2026-01-30T23:44:47
kehoach|141,9,141,Kênh C,Triều Xuống,HCM_NM_KC_X,2026-01-30T23:44:56
kehoach|142,9,142,Kênh C6,Triều Xuống,HCM_NM_KC6_X,2026-01-30T23:45:05
kehoach|142,9,142,Kênh C6,Triều Xuống,HCM_NM_KC6_X,2026-01-30T23:45:14
kehoach|142,9,142,Kênh C6,Triều Xuống,HCM_NM_KC6_X,2026-01-30T23:45:23
kehoach|143,9,143,Kênh C8,Triều Xuống,HCM_NM_KC8_X,2026-01-30T23:45:31
kehoach|143,9,143,Kênh C8,Triều Xuống,HCM_NM_KC8_X,2026-01-30T23:45:40
kehoach|143,9,143,Kênh C8,Triều Xuống,HCM_NM_KC8_X,2026-01-30T23:45:49
kehoach|144,9,144,ĐPNM1,Triều Xuống,HCM_NM_ĐPNM1_X,2026-01-30T23:45:58
kehoach|144,9,144,ĐPNM1,Triều Xuống,HCM_NM_ĐPNM1_X,2026-01-30T23:46:06
kehoach|144,9,144,ĐPNM1,Triều Xuống,HCM_NM_ĐPNM1_X,2026-01-30T23:46:16
kehoach|145,9,145,ĐPNM4,Triều Xuống,HCM_NM_ĐPNM4_X,2026-01-30T23:46:24
kehoach|145,9,145,ĐPNM4,Triều Xuống,HCM_NM_ĐPNM4_X,2026-01-30T23:46:33
kehoach|145,9,145,ĐPNM4,Triều Xuống,HCM_NM_ĐPNM4_X,2026-01-30T23:46:42
kehoach|146,9,146,ĐPNM5,Triều Xuống,HCM_NM_ĐPNM5_X,2026-01-30T23:46:51
kehoach|146,9,146,ĐPNM5,Triều Xuống,HCM_NM_ĐPNM5_X,2026-01-30T23:46:59
kehoach|146,9,146,ĐPNM5,Triều Xuống,HCM_NM_ĐPNM5_X,2026-01-30T23:47:08
kehoach|147,9,147,ĐPNM8,Triều Xuống,HCM_NM_ĐPNM8_X,2026-01-30T23:47:17
kehoach|147,9,147,ĐPNM8,Triều Xuống,HCM_NM_ĐPNM8_X,2026-01-30T23:47:26
kehoach|147,9,147,ĐPNM8,Triều Xuống,HCM_NM_ĐPNM8_X,2026-01-30T23:47:34
kehoach|148,10,148,Phú Xuân,Triều Lên,HCM_NM_PX_L,2026-01-30T23:47:47
kehoach|148,10,148,Phú Xuân,Triều Lên,HCM_NM_PX_L,2026-01-30T23:47:56
kehoach|148,10,148,Phú Xuân,Triều Lên,HCM_NM_PX_L,2026-01-30T23:48:05
kehoach|149,10,149,Phú Xuân,Triều Xuống,HCM_NM_PX_X,2026-01-30T23:48:14
kehoach|149,10,149,Phú Xuân,Triều Xuống,HCM_NM_PX_X,2026-01-30T23:48:22
kehoach|149,10,149,Phú Xuân,Triều Xuống,HCM_NM_PX_X,2026-01-30T23:48:31
kehoach|150,23,150,Cầu Gò Công,Triều Lên,HCM_NM_CGC_L,2026-01-30T23:48:44
kehoach|150,23,150,Cầu Gò Công,Triều Lên,HCM_NM_CGC_L,2026-01-30T23:48:53
kehoach|150,23,150,Cầu Gò Công,Triều Lên,HCM_NM_CGC_L,2026-01-30T23:49:01
kehoach|151,23,151,Cầu Gò Công,Triều Xuống,HCM_NM_CGC_X,2026-01-30T23:49:34
kehoach|151,23,151,Cầu Gò Công,Triều Xuống,HCM_NM_CGC_X,2026-01-30T23:49:43
kehoach|152,25,152,TBNM15,Triều Lên,HCM_NM_TBNM15_L,2026-01-30T23:49:56
kehoach|152,25,152,TBNM15,Triều Lên,HCM_NM_TBNM15_L,2026-01-30T23:50:11
kehoach|152,25,152,TBNM15,Triều Lên,HCM_NM_TBNM15_L,2026-01-30T23:50:25
kehoach|153,25,153,TBNM5,Triều Lên,HCM_NM_TBNM5_L,2026-01-30T23:50:40
kehoach|153,25,153,TBNM5,Triều Lên,HCM_NM_TBNM5_L,2026-01-30T23:50:53
